gen.1,gen.2,gen.3,gen.6,gen.8
17.503388698894838,-10.194086729172689,0.0,-13.974821615057216,9.166121645918404
17.14307021174743,-9.098164761303572,0.0,-13.874068724825598,9.260484290344213
16.99099193598309,-8.353337032095347,0.0,-13.913984791858867,9.291424077251447
17.08153200756079,-8.070908534981559,0.0,-14.116209188643229,9.248165875277284
17.324272072315072,-8.10899723836723,0.0,-14.408985318938564,9.162711755538808
17.597351381472162,-8.262419614943713,0.0,-14.697948130051316,9.07753705174199
17.777667378165944,-8.326882309792559,0.0,-14.889504597344487,9.034886698586352
17.77826366959482,-8.158381469169797,0.0,-14.920638601142084,9.06278567305263
17.658503066701766,-7.848121419617883,0.0,-14.84741845245453,9.133530789811086
17.514056411417883,-7.5451457089591045,0.0,-14.755185971693482,9.205668096650406
17.440216284000716,-7.39908150793589,0.0,-14.729481649015106,9.237628439676458
17.506646752327867,-7.516398508269106,0.0,-14.830852321291573,9.200859527118038
17.682743665263263,-7.8314473165496,0.0,-15.020553004662148,9.118495834338448
17.91309448425405,-8.236136966907502,0.0,-15.235411867177433,9.026385449838434
18.14187875716346,-8.623111496319432,0.0,-15.4125968001235,8.960210111429829
18.325752086663133,-8.913162046242817,0.0,-15.505711503161436,8.944931329107932
18.47250500987129,-9.135086937899047,0.0,-15.532122032480636,8.963679930788434
18.60275670388757,-9.34410671575295,0.0,-15.524861247982606,8.989281269625382
18.737244100702785,-9.595360219017081,0.0,-15.516989182135276,8.994522924050631
18.891165356109557,-9.927112256609302,0.0,-15.533076057325179,8.960812482181414
19.057526533396846,-10.3112493420549,0.0,-15.564107603601897,8.903689642423513
19.223789753732618,-10.703353353847646,0.0,-15.592833660023404,8.847091961896561
19.37734100450677,-11.059118203993762,0.0,-15.602104954903698,8.81489980642117
19.508015634667235,-11.345610428318444,0.0,-15.581463917241097,8.822223400554604
19.615550086826506,-11.574805294469286,0.0,-15.546729741058506,8.849610605046209
19.70215113167977,-11.769905987544625,0.0,-15.52026385597137,8.869035372892004
19.77004341458621,-11.95436116316824,0.0,-15.524518883252963,8.852405843618488
19.817523686356747,-12.139175109101089,0.0,-15.574833202219775,8.781291475648304
19.827309549530547,-12.285656627394246,0.0,-15.65850495345585,8.675387267908482
19.778269561823237,-12.34282795727892,0.0,-15.756011436579227,8.563737918855086
19.649332381188945,-12.259657939879546,0.0,-15.848024591917607,8.475260180226885
19.430601592719242,-12.014694412735576,0.0,-15.914802000462732,8.431546973773266
19.155712962368092,-11.70391724663693,0.0,-15.934390748127395,8.425734374618816
18.868869751855197,-11.452545746557433,0.0,-15.884272679118048,8.443974107195306
18.61400048180939,-11.38600154523192,0.0,-15.741813778916953,8.472465791458271
18.424915622973348,-11.587981721733431,0.0,-15.496275451674206,8.500079537832304
18.29651919846308,-11.978515799275101,0.0,-15.185196480445876,8.525814723771283
18.21414620878801,-12.438084266872373,0.0,-14.858606257972731,8.551005156948802
18.163115371242352,-12.848532098731916,0.0,-14.567436658575652,8.576727882279481
18.12940084383995,-13.11861177085839,0.0,-14.351342286445071,8.60359015364644
18.101645851770957,-13.258281780440317,0.0,-14.202475621815502,8.631231185442248
18.069221195388764,-13.30211528601038,0.0,-14.100932234586786,8.659131997565188
18.0215531942343,-13.284477298119551,0.0,-14.0266043846098,8.686820154987727
17.956460512232304,-13.244552455498653,0.0,-13.964663992691534,8.712633897500096
17.90466517680012,-13.24135519837921,0.0,-13.921479888971858,8.730115698635517
17.90493421407316,-13.33881645524879,0.0,-13.908650788907977,8.731630934989719
17.996069818839334,-13.600714345238291,0.0,-13.937753068240422,8.70956131649942
18.21458458100153,-14.084941414368952,0.0,-14.017246771218744,8.658267862142994
18.587481162337482,-14.828099003949923,0.0,-14.143574752416315,8.57976216799234
19.140029224665227,-15.859354656621665,0.0,-14.309978536636716,8.478072107802943
19.89849237303081,-17.204413465287576,0.0,-14.509319476444627,8.35743742492193
20.8675097083404,-18.844611902912757,0.0,-14.73399301772962,8.223724654123505
21.96167645933784,-20.603936751972924,0.0,-14.976474506325157,8.08810853905283
12.473623568278683,-19.747375869605257,0.0,0.0,5.01147429347561
13.343397215865885,-21.439046180860647,0.0,0.0,4.814756584026529
14.038724035885997,-22.712586236613156,0.0,0.0,4.643361116162168
14.578700039162015,-23.64416904789445,0.0,0.0,4.492798028581763
15.008658454274126,-24.357133516448556,0.0,0.0,4.35595918944858
15.37502868923045,-24.971293809765534,0.0,0.0,4.2259701219704375
15.714555962966358,-25.574490810151083,0.0,0.0,4.101085615973279
16.023129123901512,-26.134899806754827,0.0,0.0,3.9994982775806314
16.286272044395638,-26.59203029376195,0.0,0.0,3.9441839910693197
16.48935552522986,-26.885922755897,0.0,0.0,3.9580724717537628
16.62496869590505,-26.984456892935427,0.0,0.0,4.05103184589295
16.714038135140257,-26.964634640475754,0.0,0.0,4.181164971708091
16.784538484102878,-26.930229418656005,0.0,0.0,4.293641221925801
16.86440519680661,-26.985241223320358,0.0,0.0,4.333362287290154
16.972850218616436,-27.199301393209993,0.0,0.0,4.264324694502463
17.094510713325153,-27.507238188062246,0.0,0.0,4.125850396411735
17.205267684537805,-27.811287662546576,0.0,0.0,3.9756389864880006
17.280588373972698,-28.014692470705064,0.0,0.0,3.87102499292369
17.300699603942412,-28.039483788221506,0.0,0.0,3.858445735761906
17.26568097080179,-27.87868951995162,0.0,0.0,3.9426153384243836
17.18078043045166,-27.54206471051726,0.0,0.0,4.118274798453548
17.051500039855103,-27.03870924235121,0.0,0.0,4.380427367024513
16.884883050026744,-26.384640658198737,0.0,0.0,4.720293267282361
16.69336033077398,-25.624968968722463,0.0,0.0,5.113441500910513
16.490406990123237,-24.812796194304532,0.0,0.0,5.53125821289192
16.28908595024378,-24.002360517965784,0.0,0.0,5.944649504894722
16.086733632949585,-23.2180815398579,0.0,0.0,6.3290737588980015
15.82062723406491,-22.363509657625368,0.0,0.0,6.679450277638399
15.414095802747907,-21.311265308429732,0.0,0.0,6.995421807512134
14.791937499607998,-19.928930311151035,0.0,0.0,7.276968722975587
13.920616144387989,-18.135844128261667,0.0,0.0,7.528087090821419
12.921508291421585,-16.096222044263996,0.0,0.0,7.7647033019181
21.91883011198381,-18.16148879957365,0.0,-13.128008901161701,10.263388936085242
20.970711193379397,-16.72115810637825,0.0,-12.800533903189297,10.405474125864316
20.305466687887254,-15.794380855660243,0.0,-12.395655474915653,10.54302688328881
19.870293489140675,-15.294391030955783,0.0,-11.954294332082808,10.672677607879152
19.574912034535437,-15.049642469883569,0.0,-11.531796476586747,10.790820504319527
19.33033716550675,-14.88522925038298,0.0,-11.18408784473921,10.893763763951192
19.075725015727205,-14.674238014707136,0.0,-10.954374201499308,10.97849585420876
18.857848529994982,-14.478069459087074,0.0,-10.832991246611922,11.045747775582296
18.749493640490744,-14.404662899834864,0.0,-10.796924434266124,11.09727957014178
18.82344217065387,-14.561965684253977,0.0,-10.822917713155245,11.134914156821903
19.12363804088259,-15.010036178023697,0.0,-10.894422577424368,11.158088930692067
19.57882309523208,-15.62658094125609,0.0,-11.022233901475884,11.156387327741726
20.088953567953777,-16.24708093445399,0.0,-11.224106607735607,11.11676929686626
20.55284960251024,-16.710149782364283,0.0,-11.517933072903343,11.026062923090599
20.892978346012427,-16.903798441667607,0.0,-11.90616710884992,10.879879315901917
21.129004764054272,-16.90634456678362,0.0,-12.332268111850674,10.707446489551668
21.30472572891208,-16.845557016065193,0.0,-12.726620751795728,10.54553411596768
21.46407146420259,-16.854156961568574,0.0,-13.021472009666939,10.429914989577533
21.63709023389999,-17.02430363451517,0.0,-13.172900140290885,10.383952905797507
21.799066303882647,-17.276596489919843,0.0,-13.225753498121883,10.384867277621474
21.911870130791268,-17.48877013253899,0.0,-13.246088236439373,10.398810426343523
21.937395080662732,-17.53950688876961,0.0,-13.299988855237846,10.391858707307307
21.85513243485476,-17.350392464065997,0.0,-13.435174778285706,10.340271623940701
21.713273825427905,-17.01137709561306,0.0,-13.627680128163293,10.260120418895017
21.576740038078736,-16.65560121638541,0.0,-13.836454158478183,10.176930396338594
21.510291561824623,-16.419854812302724,0.0,-14.021321226246966,10.11567950664147
21.560389988469133,-16.406740906462453,0.0,-14.152796018780535,10.093726926512147
21.702070491250485,-16.574557479784858,0.0,-14.24067017006007,10.100173113177323
21.89288590084677,-16.845168389776035,0.0,-14.30407917826225,10.117370899044914
22.09028401057179,-17.14089037810977,0.0,-14.362193663436628,10.127641848229555
22.260845294642927,-17.401255536835713,0.0,-14.430342773487942,10.117423682345411
12.031120325567278,-14.641949405754545,0.0,0.0,7.324201535405084
12.134377361571808,-14.92940417594561,0.0,0.0,7.256948011221507
12.237179453738706,-15.221093790883671,0.0,0.0,7.18595596931188
12.346940186925599,-15.525166559665621,0.0,0.0,7.1180135549586545
12.451909452176334,-15.820364859017644,0.0,0.0,7.0531473141332235
12.535583654841947,-16.078455312129012,0.0,0.0,6.9897180038616185
12.581411764552433,-16.27138618988552,0.0,0.0,6.9260813838964275
12.578729825192134,-16.380520890851535,0.0,0.0,6.8633056159352765
12.539953739176477,-16.424038888355362,0.0,0.0,6.8130014380046795
12.483170212115407,-16.429182229223034,0.0,0.0,6.789312000225262
12.426478609513723,-16.42317492781152,0.0,0.0,6.8063658107397025
12.379331004840829,-16.42203141311641,0.0,0.0,6.869293478942041
12.317299222853642,-16.39925405618812,0.0,0.0,6.947719578185355
12.207699022475808,-16.318553311676858,0.0,0.0,7.002445076568206
22.3477161824352,-19.287155353016594,0.0,-14.423869794833571,9.703471452277677
22.005344381571717,-19.112393590909598,0.0,-14.323802616500103,9.56829807235019
21.59068720917185,-18.811451292358683,0.0,-14.232155856641644,9.397303128388689
21.141257425356173,-18.40144473346629,0.0,-14.124004565887592,9.245317155793916
20.694306747575617,-17.90023516815652,0.0,-13.975486075786447,9.166577927020175
20.283107278068204,-17.33618594895756,0.0,-13.773857262210315,9.19680458204475
19.926193742233846,-16.776516910295392,0.0,-13.547373134032554,9.300601944764784
19.638289594239744,-16.298434974465152,0.0,-13.334146010871429,9.425264488106922
19.43391250436321,-15.97987127443854,0.0,-13.172534018207646,9.517899284321302
19.315674813978397,-15.863905293622107,0.0,-13.091473152693418,9.53818506795657
19.24005539887246,-15.855689605180892,0.0,-13.081996226011615,9.495723875017216
19.152469170342602,-15.826228977425721,0.0,-13.125694433051278,9.412438444576345
18.99848876812453,-15.646002986929801,0.0,-13.204063889063754,9.310318553868417
18.760887324192392,-15.25945241446935,0.0,-13.30235045897528,9.206907497295742
18.56687315041564,-14.905805412947291,0.0,-13.421048930277989,9.101985852997666
18.57844351913679,-14.899971288395719,0.0,-13.564939736653749,8.990606722352613
18.958399684599595,-15.555082743598497,0.0,-13.738767691992368,8.867796480730238
19.810538704875917,-17.048367053542478,0.0,-13.945467153271899,8.72976905503442
20.99705970899727,-19.073410986487843,0.0,-14.185872117545278,8.5744481170531
11.976100147677132,-18.05336127262668,0.0,0.0,5.7140282851542015
13.050621565602391,-20.31105205221003,0.0,0.0,5.403565423423387
13.888038329458425,-22.057345298719994,0.0,0.0,5.054534742632434
14.490828102505663,-23.296211125547504,0.0,0.0,4.714562280691464
14.902708322099102,-24.09203853353128,0.0,0.0,4.442883718894246
15.168593411536033,-24.504216821918575,0.0,0.0,4.298638131002956
15.33307994624835,-24.608286427653393,0.0,0.0,4.314715870159382
15.436535299623689,-24.549124421237302,0.0,0.0,4.421209832048232
15.518617151042058,-24.48851839464318,0.0,0.0,4.522584978275502
15.619132814021683,-24.588969382092856,0.0,0.0,4.5223756257609935
15.764880588642058,-24.951139701141123,0.0,0.0,4.360655799636461
15.930762966873813,-25.434579662154455,0.0,0.0,4.121317252091295
16.078258332392835,-25.841650204231854,0.0,0.0,3.9227508615636193
16.16807792591245,-25.976666589190252,0.0,0.0,3.882444635794677
16.175667197709824,-25.72110324536144,0.0,0.0,4.071016962153255
16.134041699955795,-25.257447544629162,0.0,0.0,4.376023623059131
16.089502864412598,-24.843923573876214,0.0,0.0,4.638989626264866
16.087263581507596,-24.742010464591935,0.0,0.0,4.699598797469697
16.152499972880076,-25.100386497779592,0.0,0.0,4.46436619821635
16.232149443259438,-25.62793453201128,0.0,0.0,4.100556345703174
16.252399988714743,-25.93110730680023,0.0,0.0,3.836505789338805
16.13807780220152,-25.62064288025803,0.0,0.0,3.8980214385720586
15.845681480310795,-24.444996712319238,0.0,0.0,4.434973540042153
15.448505130438356,-22.705156715130222,0.0,0.0,5.29546266220313
15.044355373042182,-20.84686373499666,0.0,0.0,6.249586031980593
14.7235601190194,-19.335502304421006,0.0,0.0,7.058291346893883
14.520194781219761,-18.469738828648115,0.0,0.0,7.541151086410734
14.275762221730377,-17.829030990129304,0.0,0.0,7.778658600081123
13.789612351947067,-16.806330801880662,0.0,0.0,7.919069532188935
12.86708211341072,-14.779391904134275,0.0,0.0,8.11327232134486
21.083826954546062,-16.21756754884,0.0,-12.159899945218188,10.386441431939321
19.07844057244517,-12.527776693535468,0.0,-11.599259191064016,10.684572501681956
17.133346754796325,-8.857850447928854,0.0,-10.983419291450126,11.018090552024514
15.606507827793855,-6.022989977090155,0.0,-10.374386705067582,11.325022089416422
14.744208398996296,-4.636280513531432,0.0,-9.835632456901322,11.553646850216971
14.414788263674922,-4.3736988614144465,0.0,-9.419458506932177,11.701128379716131
14.403066318998587,-4.66258214854988,0.0,-9.173917628561334,11.777476860215991
14.498122696867977,-4.924413915244855,0.0,-9.146724917330921,11.7928139510787
14.529123406176062,-4.711330154249495,0.0,-9.357630521612478,11.760397155703998
14.47751593186663,-4.081671693575707,0.0,-9.719049549635432,11.705709405741487
14.361732543984498,-3.2163345024281185,0.0,-10.117771187099795,11.657127247639249
14.200038380431664,-2.298796495294262,0.0,-10.442247285995112,11.642468300553503
14.02271516449877,-1.5058333110934115,0.0,-10.617030296986528,11.676957360537983
13.907150388529663,-0.9752371560427662,0.0,-10.700632944850511,11.729167090835844
13.942086578639984,-0.8375511077942974,0.0,-10.783820637805665,11.756301788524638
14.216817737517873,-1.2238786706812022,0.0,-10.957086829229015,11.715579524357423
14.780762742220922,-2.1872581044287216,0.0,-11.280135055318897,11.580508404394372
15.52155007569154,-3.4908072455755743,0.0,-11.695807631193766,11.386808696531666
16.284581617716753,-4.8323879093581965,0.0,-12.11961008854852,11.184896182245545
16.911178794980327,-5.919485600471582,0.0,-12.468786017518653,11.024413177263554
17.284117342843768,-6.548858423239473,0.0,-12.686718872123233,10.939547857966382
17.459748200276564,-6.832281206826039,0.0,-12.812899674722715,10.906928035496705
17.538344642915796,-6.9539688645465105,0.0,-12.909430668844408,10.889519433693309
17.62097747980625,-7.096296122589436,0.0,-13.038049107604945,10.850441169487937
17.784641842624158,-7.395502523203518,0.0,-13.241418315724145,10.764542054359133
18.011409003063196,-7.811146112631803,0.0,-13.48891817963801,10.651891023224863
18.25998890024646,-8.26042648052973,0.0,-13.732410439663607,10.543398228059239
18.488655445591963,-8.661403922442503,0.0,-13.92413390059328,10.4697850990568
18.6657036676114,-8.953965212752987,0.0,-14.030387085244376,10.452185325407761
18.79982170435181,-9.160062135886491,0.0,-14.071120483381069,10.47492719243045
18.909702055061395,-9.321253338824299,0.0,-14.079205063551619,10.513445708678745
19.014148680048194,-9.478956721500026,0.0,-14.087521503073654,10.543151675133796
19.12847691909489,-9.666258671252596,0.0,-14.12213328963837,10.545096989087462
19.254216015651046,-9.884060182578615,0.0,-14.182433923166975,10.522411111628166
19.389536554350528,-10.125426428397443,0.0,-14.261310145787526,10.48360559595151
19.532595519577846,-10.383421359961446,0.0,-14.351645717906003,10.437194239095994
19.68170525382756,-10.653677116140141,0.0,-14.447226461889489,10.38928561315463
19.83584134735828,-10.94174222759872,0.0,-14.545291734260747,10.336681515681825
19.99413915609361,-11.255538570227898,0.0,-14.643909285331175,10.273936006241307
20.155729175983474,-11.602938872542268,0.0,-14.74112778791267,10.195619941709989
20.308512201284714,-11.969805391533143,0.0,-14.829249619440464,10.102339411478376
20.396710619510394,-12.257077970193297,0.0,-14.878460957097833,10.018008058711928
20.353880480398708,-12.34553183251959,0.0,-14.853705835426513,9.972105211610604
20.113998867384954,-12.115252513875443,0.0,-14.71983418457151,9.99412389646149
19.641326975490795,-11.498382687899134,0.0,-14.456984138456603,10.098994484279483
19.01372818920898,-10.637882961845246,0.0,-14.106268737785635,10.244381787072566
18.335281399809954,-9.73102242421162,0.0,-13.724174854308766,10.373740357741408
17.707920924018275,-8.980075014192522,0.0,-13.367999902958422,10.430101890754436
17.20669783732091,-8.530563687774233,0.0,-13.081436157765452,10.376578953003811
16.81001250564631,-8.29111353732359,0.0,-12.853717506133169,10.254950050941197
16.47380437512255,-8.11115964380986,0.0,-12.661355167787509,10.125872629782194
16.1547194076845,-7.839309968095861,0.0,-12.481717967116877,10.049589873854536
15.82232461989706,-7.372911721776632,0.0,-12.297707929777433,10.068410889865156
15.494409580768153,-6.800754263191223,0.0,-12.11150878269005,10.156120685371661
15.200128033694188,-6.258666960523826,0.0,-11.929675296033725,10.269988200340215
14.968332429644725,-5.883362280329159,0.0,-11.758831278807921,10.367174743198888
14.819307113873359,-5.772629910443499,0.0,-11.608089418356851,10.412694419844446
14.740885679249512,-5.8709633570836175,0.0,-11.495600659362665,10.402561421981247
14.713194275208789,-6.085236503118338,0.0,-11.44164411620773,10.340385043294894
14.71648838519112,-6.3219842291263575,0.0,-11.466449860937374,10.22984216433245
14.753540946425755,-6.548029459493598,0.0,-11.581380057397883,10.076846301266869
14.91424449048748,-6.963809488187529,0.0,-11.763670638130982,9.895781763294577
15.310385407631951,-7.823256119138847,0.0,-11.982194345741243,9.703120655422968
16.05589181570298,-9.373417473666166,0.0,-12.205394223865266,9.515586472984923
17.215015785886713,-11.729095421103128,0.0,-12.411436939242389,9.345402656976686
18.646042247938436,-14.53436326733991,0.0,-12.61987954957282,9.185088647302784
20.15228566770904,-17.338568584834537,0.0,-12.86226176688115,9.021169100047778
21.530042714853753,-19.714663000118104,0.0,-13.17253384863056,8.838678057699024
12.47804797312784,-17.56581093822431,0.0,0.0,6.262979559617751
13.096589281350902,-18.947256494971874,0.0,0.0,5.915365979577087
13.494710299267682,-19.782952915500893,0.0,0.0,5.636456199870972
13.734565529541475,-20.18158707733389,0.0,0.0,5.495797853568861
13.874889499836623,-20.258455463547172,0.0,0.0,5.534212122140712
13.95766282828573,-20.160058800264192,0.0,0.0,5.681690725721772
14.021182957288481,-20.04003703734208,0.0,0.0,5.841075112890225
